,Unnamed: 0,created_date,tweets,sentiment
7750,887,2019-04-30,Highlight : “ part House Intel ’ purposes try dig claims Russia using launder…,Neutral
7751,888,2019-04-30,Berkshire Hathaway CEO Warren Buffett warned new interview cyber attacks threat par nuclear…,Positive
7752,889,2019-04-30,"Highlight : `` look done recently , Apple Watch AirPods , competition , '' sa…",Neutral
7753,890,2019-04-30,Warren Buffett : ‘ Cyber poses real risks humanity ’,Positive
7754,891,2019-04-30,General Electric still cash problem,Positive
7755,892,2019-04-30,Home price growth decelerates February,Neutral
7756,893,2019-04-30,Highlight : “ American people stage ’ asking right questions ’ going be…,Positive
7757,894,2019-04-30,Highlight : @ jpmanga previews annual $ FB F8 Developer Conference : `` [ Mark ] Zuckerberg much expected gi…,Negative
7758,895,2019-04-30,"Highlight : `` Cyber poses real risks humanity , forgetting problem even misinformation , '' Berkshire H…",Positive
7759,896,2019-04-30,Highlight : @ jessicaasmith8 Democrats pushing infrastructure package : `` question : pa…,Neutral
7760,897,2019-04-30,"Highlight : $ GOOGL `` getting crushed premarket , '' @ heidi_chung reports disappointing earnings report.…",Negative
7761,898,2019-04-30,"Highlight : `` post earnings revenue beat , '' @ socttgamm says $ GE , up over 1 % . `` Power rem…",Neutral
7762,899,2019-04-30,LIVE : First Trade,Positive
7763,900,2019-04-30,"RT @ YahooFinance : Highlight : “ set priorities many trace back audiences , ” says Viacom ’ Robert Bakish the…",Positive
7764,901,2019-04-30,Acreage Holdings CEO $ 3.4B Canopy Growth deal : 'an obligation ' shareholders,Neutral
7765,902,2019-04-30,McDonald 's shares jump U.S. same-store sales beat expectations,Neutral
7766,903,2019-04-30,Retirement expert : 'Compound interest 8th wonder world ',Neutral
7767,904,2019-04-30,Vegan burger maker Beyond Meat raises price range upsized IPO,Neutral
7768,905,2019-04-30,"GE posts adj . earnings 14 cents per share Q1 , beating expectations",Neutral
7769,906,2019-04-30,Ford 's earnings proved automaker 's risky bets paying off — investors buying in…,Neutral
7770,907,2019-04-30,Morning Brief : Alphabet 's Q1 sales fall short expectations,Neutral
7771,908,2019-04-30,Earnings season halfway over results surprisingly strong,Positive
7772,909,2019-04-30,"RT @ YahooFinance : Highlight : “ General Mills always fostered culture belonging… 2012 , [ ] supported gay marriage Minneapolis…",Positive
7773,910,2019-04-30,"Sensing threat ca n't ignore , Wall Street banks instead partner tech giants like Apple…",Neutral
7774,911,2019-04-30,"Democratic 2020 contender Pete Buttigieg return donations lobbyists , campaign says…",Neutral
7775,912,2019-04-30,"RT @ YahooFinance : Highlight : `` Democratic lawmakers took control House , said area divided Congress coul…",Neutral
7776,913,2019-04-30,top 10 cities working parents,Positive
7777,914,2019-04-30,"RT @ YahooFinance : Highlight : `` argued number controversial principles , '' @ bcheungz says Trump 's Fed pick Stephen Moore.…",Positive
7778,915,2019-04-30,Rum liquor industry 's 'best kept secret ' : Bacardi exec,Positive
7779,916,2019-04-30,"Trump waits Obamacare , Americans list health care top worry",Positive
7780,917,2019-04-30,"RT @ YahooFinance : Highlight : “ millennials , [ ] basically employee base . really figure out ways make sure th…",Negative
7781,918,2019-04-30,SEC : 'Primary strategist ' $ 27 million 'lucrative market manipulation ' case plans settle…,Positive
7782,919,2019-04-30,"RT @ YahooFinance : Highlight : `` CEO vision , '' says @ SiemensUS_CEO Barbara Humpton role company leader . `` CEO sets s…",Neutral
7783,920,2019-04-30,'TOP SECRET ' : Kit Kat unveils first new flavor nearly decade,Positive
7784,921,2019-04-30,"RT @ YahooFinance : Highlight : “ metrics still showing room run , ” says @ ExencialWealth CIO Tim Courtney . “ GD…",Neutral
7785,922,2019-04-30,"one bottle $ 85,000 whiskey exists Earth",Neutral
7786,923,2019-04-30,"RT @ YahooFinance : Highlight : “ get emails regular basis people complaining something someone , ” says Viacom ’ Robert…",Neutral
7787,924,2019-04-30,Warren Buffett 's one-sentence advice investors,Neutral
7788,925,2019-04-30,RT @ YahooFinance : Highlight : `` inflation number got morning seems support case Fed staying current range t…,Neutral
7789,926,2019-04-30,Another setback Samsung profit misses estimates,Neutral
7790,927,2019-04-30,RT @ YahooFinance : Highlight : @ alexiskweed $ BA meeting : “ Everybody zeroing timeframe first crash October ……,Positive
7791,928,2019-04-30,Holly Robinson Peete shares need know autistic child :,Negative
7792,929,2019-04-30,Amazon 's investment one-day shipping money well-spent,Neutral
7793,930,2019-04-30,Rebel Tesla rebuilder popular YouTube channel opening shop fix cars Tesla ca n't service…,Positive
7794,931,2019-04-29,markets looking clues 'insurance cut ' Fed,Neutral
7795,932,2019-04-29,NFL player Carl Nassib 's simple rules saving money,Neutral
7796,933,2019-04-29,Anadarko board faces scrutiny amid $ 38 billion bidding war,Neutral
7797,934,2019-04-29,Marriott punches back AirBNB entry home rentals,Neutral
7798,935,2019-04-29,"costs $ 74,570 year go Stanford—but 's much students actually pay",Positive
7799,936,2019-04-29,RT @ YahooFinance : Highlight : “ Revenue growth — ’ little light quarter relative expectations — ’ still pretty stron…,Positive
7800,937,2019-04-29,Tesla short-seller : Musk 'lying magician ' people stopped believing,Neutral
7801,938,2019-04-29,"Apple reportedly looked buying Intel 's 5G business , showing openness big deals",Neutral
7802,939,2019-04-29,JPMorgan sees 'no endgame sight Disney ’ success ',Positive
7803,940,2019-04-29,Housing costs growing fastest low-income families : report,Neutral
7804,941,2019-04-29,RT @ YahooFinance : Highlight : @ AlbionFinGrp CIO Jason Ware expectations $ GOOGL $ AAPL report earnings early week : …,Positive
7805,942,2019-04-29,"RT @ YahooFinance : Highlight : `` parties agree , '' says U.S. Chamber Commerce Exec . VP @ NeilBradleyDC President Trump meeting…",Neutral
7806,943,2019-04-29,"Highlight : `` Women 50 % population , '' @ TheWilsonCenter CEO Jane Harman says . `` Businesses gove…",Neutral
7807,944,2019-04-29,Uber quizzed growth IPO roadshow London,Neutral
7808,945,2019-04-29,Boeing CEO keeps job intact facing questions 737 MAX crashes,Neutral
7809,946,2019-04-29,Highlight : `` get trade deal China May see little boost GDP ... would reasonably…,Negative
7810,947,2019-04-29,RT @ SamRo : `` feasible candidate dissent Bullard ; baseline ’ surprising voted cut rate…,Positive
7811,948,2019-04-29,markets looking clues 'insurance cut ' Fed,Neutral
7812,949,2019-04-29,Alphabet 's first-quarter sales fall short expectations,Neutral
7813,950,2019-04-29,Highlight : `` found Gen Xers say 're lot less confident maintaining lifestyle want re…,Positive
7814,951,2019-04-29,"Highlight : `` 've over 750 million guests since 2007 [ ] used home business , '' @ BookingHoldings CEO G…",Neutral
7815,952,2019-04-29,"Yahoo Finance - Business Finance , Stock Market , Quotes , News",Neutral
7816,953,2019-04-29,"Highlight : `` form artificial intelligence n't quite threat jobs people portray , '' …",Negative
7817,954,2019-04-29,RT @ readDanwrite : Disney NINE top 10 biggest U.S. opening weekends ever . six Marvel movies .,Positive
7818,955,2019-04-29,Highlight : `` 's really getting much attention possibility Boeing pay airline…,Positive
7819,956,2019-04-29,Highlight : `` 's interesting see quickly move point file S-1 actually getting m…,Positive
7820,957,2019-04-29,Disney 's Marvel movie cash cow far over,Negative
7821,958,2019-04-29,Highlight : `` inflation number got morning seems support case Fed staying current r…,Neutral
7822,959,2019-04-29,LIVE : Final Round,Negative
7823,960,2019-04-29,Highlight : “ Revenue growth — ’ little light quarter relative expectations — ’ still pretty…,Positive
7824,961,2019-04-29,"Highlight : “ Six months ago , see global growth breaking down , ” says @ TEConnectivity CEO Terrence Curtin . But…",Negative
7825,962,2019-04-29,"RT @ readDanwrite : Disney bought Marvel $ 4 billion 2009. weekend , 1 Marvel movie made $ 1.2 billion 1 weekend . think tha…",Neutral
7826,963,2019-04-29,Amazon starts recruiting leases office Virginia 'HQ2 ',Neutral
7827,964,2019-04-29,Highlight : @ AnnBerry_NYC Amazon offering one-day shipping : “ ’ going expensive start with… you…,Negative
7828,965,2019-04-29,"Highlight : “ Social Security going longterm , ” says Principal Financial Group ’ Dan Houston . “ ’ b…",Positive
7829,966,2019-04-29,“ U.S . SEC freezes assets over suspected insider trading Anadarko ”,Negative
7830,967,2019-04-29,Trump nemesis Avenatti pleads guilty bank fraud case,Negative
7831,968,2019-04-29,Bacardi exec : Rum liquor industry 's 'best kept secret ',Positive
7832,969,2019-04-29,Housing costs growing fastest lower-income families : report,Neutral
7833,970,2019-04-29,"Highlight : `` agreement join forces future , '' says @ AcreageCannabis CEO Kevin Murphy Canopy-…",Neutral
7834,971,2019-04-29,LIVE : Ticker,Positive
7835,972,2019-04-29,"Highlight : “ market conducive right , ” @ NYSE floor trader Matthew Cheslock tells @ ScottGamm . “ ’ seeing…",Positive
7836,973,2019-04-29,"Highlight : `` different ways communicate , '' says @ GoldmanSachs David Solomon leadership communic…",Neutral
7837,974,2019-04-29,one strategy need get hired faster,Neutral
7838,975,2019-04-29,"Highlight : `` find way deal income inequality U.S. around world , '' says EY CEO…",Neutral
7839,976,2019-04-29,"Highlight : `` CEO vision , '' says @ SiemensUS_CEO Barbara Humpton role company leader . `` CEO se…",Neutral
7840,977,2019-04-29,'TOP SECRET ' : Kit Kat unveils first new flavor nearly decade,Positive
7841,978,2019-04-29,"Highlight : “ get emails regular basis people complaining something someone , ” says Viacom ’ s…",Neutral
7842,979,2019-04-29,"Highlight : “ Culture core business performance , ” says @ Viacom CEO Bob Bakish . “ way get the…",Neutral
7843,980,2019-04-29,Siemens wins $ 15 billion Iraq power plan over GE,Positive
7844,981,2019-04-29,"Highlight : “ General Mills always fostered culture belonging… 2012 , [ ] supported gay marriage Minne…",Positive
7845,982,2019-04-29,"Highlight : “ ’ particularly bearish , reason cautious , ” says @ alessiodelongis . “ i…",Positive
7846,983,2019-04-29,"Highlight : “ millennials , [ ] basically employee base . really figure out ways make s…",Negative
7847,984,2019-04-29,'Avengers : Endgame ' smashes box office records way Hulk handles puny gods,Neutral
7848,985,2019-04-29,"RT @ VZUpToSpeed : Get rare behind-the-scenes look final stages historical moment , pressure competition intensifi…",Positive
7849,986,2019-04-29,"Highlight : “ important area right us speak workforce development , ” @ SiemensUS_CEO Barbara…",Positive
7850,987,2019-04-29,"Highlight : “ set priorities many trace back audiences , ” says Viacom ’ Robert Bakish…",Positive
7851,988,2019-04-29,Highlight : “ One biggest evolutions me… ’ always thought perfection context everything…,Neutral
7852,989,2019-04-29,LIVE : Yahoo Finance 's Andy Serwer moderates panel top CEOs Milken Conference,Positive
7853,990,2019-04-29,"Highlight : “ ’ seeing financials ticking higher , ’ got $ GS $ JPM $ BAC higher , ” @ inesreports notes from…",Positive
7854,991,2019-04-29,Highlight : @ alexiskweed $ BA meeting : “ Everybody zeroing timeframe first crash Oct…,Positive
7855,992,2019-04-29,"Highlight : “ Oil still works lot fear , ” says @ Bubba_Trading ’ Todd Horwitz . “ produce her…",Neutral
7856,993,2019-04-29,Highlight : @ AlbionFinGrp CIO Jason Ware expectations $ GOOGL $ AAPL report earnings early this…,Positive
7857,994,2019-04-29,"Highlight : “ metrics still showing room run , ” says @ ExencialWealth CIO Tim Courtney . “ …",Neutral
7858,995,2019-04-29,Warren Buffett 's one-sentence advice investors,Neutral
7859,996,2019-04-29,Earnings season halfway over results surprisingly strong,Positive
7860,997,2019-04-29,"Highlight : Obamacare “ working ” says former CBO Director Doug Elmendorf . ’ perfect , “ wasted…",Positive
7861,998,2019-04-29,"Highlight : “ Boeing ’ giving us clear indication happened… ’ disconcerting , ” says Bullseye Bri…",Positive
7862,999,2019-04-29,Highlight : @ alexiskweed $ BA shareholder meeting : “ [ CEO Dennis Muilenburg ] make clear… whether the…,Neutral
7863,1000,2019-04-29,Highlight : `` ’ using ? '' @ readdanwrite asks Mark Zuckerberg inventing sleep box his…,Neutral
7864,1001,2019-04-29,Warren Buffett ignited one big change lives billionaire friends,Neutral
7865,1002,2019-04-29,RT @ VZUpToSpeed : . @ Sravs92 goes behind scenes @ YahooFinance see new bell-to-bell coverage looks like . Watch . # Insi…,Negative
7866,1003,2019-04-29,LIVE : Move,Positive
7867,1004,2019-04-29,"Highlight : “ Set deadlines plan get job 90 days , ” says 6-Figure Start Career Expert Caroline Ceniza-Levi…",Neutral
7868,1005,2019-04-29,"Highlight : “ new trends shaping spirits industry , ” says @ BACARDI North America Vice President…",Positive
7869,1006,2019-04-29,"Highlight : `` humiliating , '' says @ melodyhahm Elon Musk settling differences SEC . `` It…",Negative
7870,1007,2019-04-29,"Highlight : “ Occidental Petroleum — deal ’ go forward , going become increasingly irrelevan…",Neutral
7871,1008,2019-04-29,Warren Buffett tells us favorite things — wallet :,Positive
7872,1009,2019-04-29,"Highlight : “ think growth probably eliminates amount worry , ” says @ FuturumResearch Research Principal…",Neutral
7873,1010,2019-04-29,"Highlight : `` parties agree , '' says U.S. Chamber Commerce Exec . VP @ NeilBradleyDC President Trump m…",Neutral
7874,1011,2019-04-29,"Highlight : `` argued number controversial principles , '' @ bcheungz says Trump 's Fed pick Stephen…",Positive
7875,1012,2019-04-29,& amp ; P 500 sets new intraday record data-packed week looms large,Positive
7876,1013,2019-04-29,Never forget .,Neutral
7877,1014,2019-04-29,Highlight : @ Variety Film & amp ; Media Executive Editor @ BrentALang Avengers : Endgame 's impact $ DIS : `` certainly…,Neutral
7878,1015,2019-04-29,"Highlight : `` 're looking Disney blockbuster hit , Avengers : Endgame , '' @ inesreports says , $ DIS share…",Neutral
7879,1016,2019-04-29,"RT @ TeflonGeek : Yup , called one last month :",Neutral
7880,1017,2019-04-29,"Highlight : $ SPOT reports mixed quarter . `` widening loss , '' @ emily_mcck says . `` Spotify attributed this…",Neutral
